gene_names,pg_adsp,pnl_adsp,pg_ukb,pnl_ukb,adsp_size.x,ukb_size.x,gene_ind.x,ensembl,pg_X1_adsp,pg_X2_adsp,pnl_X2_adsp,pg_X1_ukb,pg_X2_ukb,pnl_X2_ukb,stage1_r2,stage1_X2_f2,num_snps,num_effect_snps,adsp_size.y,ukb_size.y,gene_ind.y,uniprot_id,protein_name,chr,start,end
LGALS1,0.124680436880747,0.571770012417874,0.988954161223403,0.972410134598958,10454,312630,704,LGALS1,0.844403510751424,0.970312509262512,0.882739651865737,0.113460208175213,0.259185966946898,0.658728606617992,0.0431555566324398,0.0140696391972399,963,150,10454,312630,704,P09382,Galectin-1,22,38071615,38075813
LGALS3,0.732751184428368,0.910434224983565,0.875269830547907,0.816573796775586,10454,312558,705,LGALS3,0.886809501820395,0.746450412772101,0.452426855664652,0.0512388882787674,0.14779946698226,0.878534067687767,0.230756546333725,0.0489130511344736,1180,188,10454,312558,705,P17931,Galectin-3,14,55590828,55612126
LGALS4,0.117074065388549,0.249887677400515,0.474929324083017,0.446636014551246,10454,312664,706,LGALS4,0.950190908000568,0.572431855356832,0.291697941577884,0.58726353912254,0.0174526748390998,0.00521920600446181,0.0145519574884847,4.2001278232173e-05,1132,89,10454,312664,706,P56470,Galectin-4,19,39292311,39304004
LGALS7_LGALS7B,0.303045009548196,0.512212252876779,0.69715155848164,0.827246858120146,10454,312773,707,LGALS7_LGALS7B,0.798794513877837,100,100,0.000591521283682091,100,100,0.0296775090884307,4.34387171269363e-07,1162,43,10454,312773,707,P47929,Galectin-7,19,39261611,39282389
LGALS8,0.43598724316868,0.671853426570107,0.424488644405312,0.94203153426595,10454,312346,708,LGALS8,0.269248655844541,0.258618717968522,0.223115831330439,0.657253713162695,0.646016207871225,0.410627274751545,0.0320127559125253,0.00280260349413659,1289,32,10454,312346,708,O00214,Galectin-8,1,236681300,236716281
LGALS9,0.251552650635242,0.441517576138585,0.742937901323523,0.619019335091014,10454,312665,709,LGALS9,0.873422727278802,0.96796489120414,0.841994142287814,0.369921302546435,0.0627546340911384,0.0295873294399604,0.11280285549356,0.00238421393911294,1013,81,10454,312665,709,O00182,Galectin-9,17,25956824,25976586
LGMN,0.344083104249324,0.437091919254112,0.068976129642775,0.0945664560483283,10454,312493,710,LGMN,0.698554962017381,0.861067769279882,0.699315722132602,0.248541811561624,0.484743399325925,0.732540703116031,0.0516258559464161,0.006523723851141,1622,330,10454,312493,710,Q99538,Legumain,14,93170152,93215047
LHPP,0.291408839900714,0.53578965767758,0.334561209306342,0.365615400576125,10454,312607,711,LHPP,0.384584412750324,0.104288428532785,0.0523343068076798,0.621380629056336,0.795267022090324,0.643477501923009,0.108500384413563,0.00127476568783147,1733,323,10454,312607,711,Q9H008,Phospholysine phosphohistidine inorganic pyrophosphate phosphatase,10,126150403,126306457
LIFR,0.850535577021321,0.661539975350311,0.455982977837424,0.313621960810585,10454,312713,712,LIFR,0.457343938340591,100,100,0.40514156642617,100,100,0.0224173373060774,6.6126273898858e-06,1150,197,10454,312713,712,P42702,Leukemia inhibitory factor receptor,5,38475065,38608456
LILRA2,0.914126482083385,0.624542336407977,0.700935388560785,0.655373028481174,10454,312640,713,LILRA2,0.949108087940435,0.997891656855795,0.990311376253202,0.476879923496458,0.599602280570023,0.472129609894898,0.279124327802202,0.163380679966848,1183,452,10454,312640,713,Q8N149,Leukocyte immunoglobulin-like receptor subfamily A member 2,19,55084387,55099027
LILRA3,0.785912835524696,0.623517527523385,0.147096386501067,0.970627653190976,10454,317421,714,LILRA3,0.101595035473354,0.0386380507402592,0.0504434698125144,0.000138635370515129,0.000305329874366933,0.196572577905112,0.471564486002176,0.268553957893587,1003,362,10454,317421,714,Q8N6C8,Leukocyte immunoglobulin-like receptor subfamily A member 3,19,54799854,54809952
LILRA5,0.436504015075422,0.477739022289659,0.787476555240912,0.824022843597609,10454,312687,715,LILRA5,0.916423148787051,0.981097327313845,0.869113496431124,0.0135677047545608,0.00444539054868926,0.0294992680883047,0.0572745985507378,4.65626934875278e-05,971,105,10454,312687,715,A6NI73,Leukocyte immunoglobulin-like receptor subfamily A member 5,19,54818353,54824409
LILRA6,0.339524387633941,0.429147837242327,0.828973164977488,0.801532238721257,10454,317414,716,LILRA6,0.926027357334895,0.844417716335743,0.565906169171438,0.920262367048689,0.756430770881682,0.459026654562683,0.563294309588969,0.116588676466145,1185,627,10454,317414,716,Q6PI73,Leukocyte immunoglobulin-like receptor subfamily A member 6,19,54720737,54746649
LILRB1,0.246590479223101,0.603719713038226,0.351664339577084,0.561829725344428,10454,312214,717,LILRB1,0.236119853458059,0.0469649753277252,0.0299364708289542,0.00599481788650066,0.000105881418782422,0.00104025120265088,0.226260279299331,0.0183548041480459,1213,482,10454,312214,717,Q8NHL6,Leukocyte immunoglobulin-like receptor subfamily B member 1,19,55085346,55148979
LILRB2,0.0860453752271499,0.468828412232701,0.0746830526251547,0.0682591988536181,10454,312386,718,LILRB2,0.00683178237262278,0.0222664537649712,0.588296444934339,0.00525860005418933,0.00865523248070596,0.190868101698939,0.521359965759726,0.149606312411507,1084,222,10454,312386,718,Q8N423,Leukocyte immunoglobulin-like receptor subfamily B member 2,19,54777675,54785039
LILRB4,0.497696877088079,0.484926285519444,0.338127906717016,0.341323137899942,10454,313327,719,LILRB4,0.665528286564203,0.671752950532476,0.435228061751565,0.613054157285664,0.271500518237016,0.125136212243276,0.0602357013940325,0.00257119052353252,1178,190,10454,313327,719,Q8NHJ6,Leukocyte immunoglobulin-like receptor subfamily B member 4,19,55155340,55181810
LILRB5,0.737907310620292,0.640045360708044,0.176755680308403,0.478710234380723,10454,312214,720,LILRB5,0.308938847058599,0.413727647318277,0.392914805223463,0.240007771760355,0.117313758656982,0.0882912497227802,0.780020963009034,0.179214038921409,1116,459,10454,312214,720,O75023,Leukocyte immunoglobulin-like receptor subfamily B member 5,19,54754263,54761164
LIPF,0.752840762536413,0.571909946695147,0.989610546266366,0.834676774452524,10454,318239,721,LIPF,0.252341447094279,0.50854417894707,0.837290117083666,0.210010761123989,0.338100799927034,0.43954427308899,0.054886434412026,0.00151978998921915,1058,48,10454,318239,721,P07098,Gastric triacylglycerol lipase,10,90424198,90438571
LMOD1,0.557525233100117,0.67646809958042,0.90805148072845,0.676107325695377,10454,317463,722,LMOD1,0.448318267355621,0.705181634112907,0.725033107725268,0.686417213073094,0.51825944331717,0.283221641873703,0.0187683213375933,2.9997741270267e-05,871,34,10454,317463,722,P29536,Leiomodin-1,1,201865580,201915715
LONP1,0.725644231567277,0.602596670075347,0.886570369733062,0.723060985488568,10454,318239,723,LONP1,0.924413445746242,0.912418379546609,0.676314734033371,0.00978220959525447,0.00462111585317221,0.0433908484562571,0.0181447710569789,2.1055910560842e-05,1088,56,10454,318239,723,P36776,"Lon protease homolog, mitochondrial",19,5691845,5720583
LPA,0.765116032727322,0.750316223120618,0.0990572381963738,0.314480648816446,10454,318111,724,LPA,0.144608363253164,0.338270427987094,0.842074824094246,0.629742829860138,0.869263752754436,0.826922377205414,0.424843645215599,0.114008360006339,1425,1006,10454,318111,724,P08519,Apolipoprotein(a),6,160952515,161087407
LPL,0.825132821482456,0.498753558802179,0.5770329906074,0.638746990536406,10454,312630,725,LPL,0.214698229057048,0.447991841624887,0.796396185303104,0.642190548548622,0.340164620948259,0.163586065053135,0.137055517453431,0.1216705707039,1684,339,10454,312630,725,P06858,Lipoprotein lipase,8,19759228,19824769
LPO,0.586219107080048,0.431337615150426,0.290336430866814,0.956709113457112,10454,313802,726,LPO,0.133567804736779,0.288097483139033,0.625313908267683,0.0789001093739505,0.00567652506657024,0.00706876740810073,0.0338672772134053,0.000244107344422708,813,54,10454,313802,726,P22079,Lactoperoxidase,17,56295909,56345879
LRG1,0.255683108691528,0.366681832517889,0.208593864085781,0.969280061273349,10454,317354,727,LRG1,0.347295742241087,0.642803861799661,0.98112022206121,0.131345023375717,0.302133287743529,0.732044789186216,0.159047647105435,6.1138965962831e-06,1328,50,10454,317354,727,P02750,Leucine-rich alpha-2-glycoprotein,19,4536421,4540486
LRIG1,0.207821900805994,0.785279300408316,0.330805878022369,0.323286617369073,10454,312471,728,LRIG1,0.964378774655408,0.812231282341442,0.519983455804161,0.461546259129697,0.247241802086496,0.133387363639275,0.324259388182028,0.0163131501267936,1118,204,10454,312471,728,Q96JA1,Leucine-rich repeats and immunoglobulin-like domains protein 1,3,66429221,66551687
LRP11,0.00135868255129767,0.3466030110402,0.0639899600808357,0.0953227430857907,10454,312630,729,LRP11,0.0365979625610102,0.0726494064969748,0.349474614177763,0.371186895079805,0.627138884463382,0.714842282431128,0.183972027354144,0.0020711946426796,974,238,10454,312630,729,Q86VZ4,Low-density lipoprotein receptor-related protein 11,6,150139934,150186199
LRPAP1,0.827805500026519,0.672189241417794,0.712928558433488,0.809832221895817,10454,312346,730,LRPAP1,0.495091846536082,0.486514074593502,0.32330906832679,0.805404996525507,0.139337846494193,0.0488351991067979,0.0111145153678733,0.000180150802344169,1336,131,10454,312346,730,P30533,Alpha-2-macroglobulin receptor-associated protein,4,3508103,3534286
LRRC25,0.81981388688909,0.978464350399562,0.0831581073869166,0.974300040440993,10454,312825,731,LRRC25,0.0395471752259083,0.0903940245388558,0.450210175405916,4.07989485083523e-06,1.2705509532127e-05,0.250584549828355,0.0527047614669276,1.01116812462596e-06,1073,42,10454,312825,731,Q8N386,Leucine-rich repeat-containing protein 25,19,18501954,18508427
LRRC37A2,0.505696800737257,0.821702752894218,0.00584636742326705,0.0586790241272676,10454,317541,732,LRRC37A2,0.0493494759702845,0.00352011727185032,0.00639700094996498,0.0178364807984777,0.00611892085811748,0.0323358524128398,0.588681927370208,0.072040793568044,382,219,10454,317541,732,A6NM11,Leucine-rich repeat-containing protein 37A2,17,44588877,44633016
LRRC38,0.460242422873612,0.530598710312,0.241612518204278,0.492691473882785,10454,318237,733,LRRC38,0.467809646381967,0.271903510565947,0.149494932780294,0.427545861353568,0.585325948062669,0.506306725796964,0.052958080291153,3.67021700149521e-07,829,34,10454,318237,733,Q5VT99,Leucine-rich repeat-containing protein 38,1,13801445,13840543
LRRN1,0.242995494256293,0.587497198643129,0.314911016862902,0.46934454854955,10454,313327,734,LRRN1,0.0587586688845916,0.128574295979783,0.466370564426549,0.0440035025535863,0.127553693900865,0.803339463039113,0.318331209119614,0.00204025996801922,1144,98,10454,313327,734,Q6UXK5,Leucine-rich repeat neuronal protein 1,3,3841121,3889387
LSP1,0.101913932658826,0.39168720139469,0.0906441349880927,0.55121788038539,10454,312713,735,LSP1,0.0988631205412388,0.221899041323622,0.591895540873059,0.0949380015664381,0.24793200551595,0.980126210583328,0.016919292143414,1.29009217419567e-05,1438,59,10454,312713,735,P33241,Lymphocyte-specific protein 1,11,1874200,1913497
LTA,0.187225627097786,0.581407842125047,0.0489692840796832,0.312155103291283,10454,312713,736,LTA,0.179986829388077,0.231456504024745,0.287983231628618,0.73734158452316,0.855016679251773,0.654082724326613,0.331208115994059,0.0869094743520545,4363,106,10454,312713,736,P01374,Lymphotoxin-alpha,6,31539831,31542101
LTB,0.59985167273132,0.438317362415647,0.209811190192388,0.963791711974303,10454,317550,737,LTB,0.12820977171618,0.181225858947641,0.293820525909649,0.820493151822417,0.431421357940687,0.201723920398451,0.0155087977948205,9.65751020240372e-06,4325,61,10454,317550,737,Q06643,Lymphotoxin-beta,6,31548302,31550299
LTBP2,0.0501545968622196,0.492921886260214,0.923434650878286,0.944240987630107,10454,312214,738,LTBP2,0.78334947700146,100,100,0.306377732253941,100,100,0.0176095319838044,6.00249433783913e-06,786,106,10454,312214,738,Q14767,Latent-transforming growth factor beta-binding protein 2,14,74964873,75079306
LTBP3,0.813866210118852,0.575042844837002,0.473415041402854,0.828131485766959,10454,313474,739,LTBP3,0.124796926448684,0.281563098812096,0.672371796069071,0.267568481948546,0.401783463799015,0.440678559732648,0.117964888713931,0.00596944426727311,510,151,10454,313474,739,Q9NS15,Latent-transforming growth factor beta-binding protein 3,11,65306276,65326401
LTBR,0.645820943220292,0.531052206180402,0.579543136773372,0.572395874093948,10454,312838,740,LTBR,0.548611990299548,0.42800877614222,0.247498877269888,0.44231350098331,0.509183170576063,0.383447006572267,0.0477767208295846,0.000564087566661445,1049,177,10454,312838,740,P36941,Tumor necrosis factor receptor superfamily member 3,12,6484211,6500733
LUZP2,0.19730925704838,0.434838263179261,0.0245868151918874,0.0848048564442509,10454,317550,741,LUZP2,0.307063650856204,0.530193066704388,0.634653004441534,0.482053639395614,0.575473931314342,0.434445852773391,0.0332873399499776,2.82371324545963e-05,2329,133,10454,317550,741,Q86TE4,Leucine zipper protein 2,11,24518516,25104150
LXN,0.708351963913348,0.494601768382174,0.465407868067284,0.539744056684398,10454,313079,742,LXN,0.665805439877206,0.814927406182905,0.636942777480016,0.469078990886637,0.762704325903419,0.894381607446425,0.0165018014094504,0.000327748947547519,1648,67,10454,313079,742,Q9BS40,Latexin,3,158363611,158390482
LY6D,0.686800757420332,0.690770754004784,0.727699175747334,0.860265783705113,10454,312839,743,LY6D,0.273124527175334,0.464439378322051,0.563954585956173,0.313043078000137,0.505321143276085,0.555628299580776,0.109338578128822,0.000957621933575606,1128,39,10454,312839,743,Q14210,Lymphocyte antigen 6D,8,143866296,143868008
LY75,0.360474414856092,0.474440964809077,0.162401264461155,0.214365128498151,10454,312713,744,LY75,0.226353474703945,0.0568136702460991,0.03874091235642,0.126389635936189,0.308824594071903,0.906925107529627,0.548916594964597,0.079429884147595,948,423,10454,312713,744,O60449,Lymphocyte antigen 75,2,160628362,160761260
LY9,0.792422521421324,0.556738512663427,0.556365781324341,0.540246769331864,10454,313075,745,LY9,0.280131899554036,0.413721914233443,0.439074555434432,0.940773565060109,0.348855535196651,0.147234485766261,0.146381874779407,0.00670381987031228,865,202,10454,313075,745,Q9HBG7,T-lymphocyte surface antigen Ly-9,1,160765864,160798051
LYPD3,0.860273492706199,0.845384749363725,0.779221731301465,0.700705402893458,10454,312829,746,LYPD3,0.510995589974009,0.623140300760694,0.473440194593151,0.70246554633268,0.907189944640864,0.825010851947921,0.0960800937189527,0.00587586068598622,1058,111,10454,312829,746,O95274,Ly6/PLAUR domain-containing protein 3,19,43964939,43969812
LYPD8,0.946660702108543,0.499947647007619,0.648380643458088,0.974893415146131,10454,313474,747,LYPD8,0.852758758103074,0.362477615910128,0.15781447260508,0.187986635349522,0.315466550718784,0.448641920122961,0.220683429271744,0.0735350488805157,609,246,10454,313474,747,Q6UX82,Ly6/PLAUR domain-containing protein 8,1,248902716,248903170
LYVE1,0.104191916529011,0.385014853632713,0.523888126308612,0.547792136107011,10454,317354,748,LYVE1,0.970874281603138,100,100,0.0751934901786534,100,100,0.0148973575530767,2.10285797077509e-05,1564,83,10454,317354,748,Q9Y5Y7,Lymphatic vessel endothelial hyaluronic acid receptor 1,11,10578513,10633236
LYZL2,0.431618674826386,0.515003369086613,0.837798999290277,0.445724885837798,10454,318548,749,LYZL2,0.31316763631502,0.528264901599848,0.610751613984717,0.95612935070162,0.991181065615384,0.903531360266175,0.0254753916480264,0.00101297140259083,1444,35,10454,318548,749,Q7Z4W2,Lysozyme-like protein 2,10,30900718,30918691
LZTFL1,0.933658321187788,0.686316512138538,0.516181586148568,0.929659510575947,10454,318083,750,LZTFL1,0.549564337454217,0.668493338885357,0.503593609480202,0.53462512167421,0.477139012427176,0.295520247884237,0.0109516501602102,2.50495273294314e-05,1034,16,10454,318083,750,Q9NQ48,Leucine zipper transcription factor-like protein 1,3,45864808,45957534
MAMDC2,0.703969613705583,0.559677816675864,0.267282091054475,0.73983761431063,10454,317414,751,MAMDC2,0.320583673856497,0.544745597729165,0.63275349821076,0.0341505902532847,0.00826339203233107,0.0238612357099768,0.0238406981950348,1.26380037730058e-06,1381,60,10454,317414,751,Q7Z304,MAM domain-containing protein 2,9,72658497,72841886
MAMDC4,0.0706878654507337,0.16201395394904,0.132845231017741,0.116048963774113,10454,317550,752,MAMDC4,0.851085550042231,0.0250991106977198,0.00676528012794129,0.109433885855681,0.250838474466417,0.651895928772025,0.0157123748488096,0.000187337479568482,584,134,10454,317550,752,Q6UXC1,Apical endosomal glycoprotein,9,139745395,139755249
MAN1A2,0.455164349854386,0.713857324586894,0.389577281840184,0.603514692561633,10454,318239,753,MAN1A2,0.0592184183119206,0.115098511458165,0.38179081348912,0.615235681220652,0.468842496473785,0.261205911321343,0.0342947453517884,0.000196184413172592,1177,130,10454,318239,753,O60476,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB",1,117910071,118071494
MAN2B2,0.206284415697706,0.578106875743401,0.276334851590529,0.510004697383849,10454,317414,754,MAN2B2,0.156000127875846,0.264614700620827,0.421385049349823,0.428988827210729,0.350102606674968,0.224794721282841,0.453595795537284,0.0611207026341594,1383,137,10454,317414,754,Q9Y2E5,Epididymis-specific alpha-mannosidase,4,6576902,6625089
