gene_names,pg_adsp,pnl_adsp,pg_ukb,pnl_ukb,adsp_size.x,ukb_size.x,gene_ind.x,ensembl,pg_X1_adsp,pg_X2_adsp,pnl_X2_adsp,pg_X1_ukb,pg_X2_ukb,pnl_X2_ukb,stage1_fstat,stage1_X2_fstat,num_snps,adsp_size.y,ukb_size.y,gene_ind.y,uniprot_id,protein_name,chr,start,end
KHK,0.728136803833881,0.521307332178443,0.172124505068904,0.232456015539853,10454,318239,1491,KHK,0.736715468761605,0.765710883295321,0.516512228804614,0.664336008699574,0.515772345029346,0.286524809352058,1162.67644214425,48.03764608524244,3,10454,318239,1491,P50053,Ketohexokinase,2,27309615,27323640
KIAA0319,0.231561523849151,0.547522930067915,0.680263483892436,0.964694173028574,10454,317485,1492,KIAA0319,0.344551415309066,0.248340411712753,0.168927084192018,0.319528540321977,0.163609306493097,0.104883505861567,127.358601880131,3.076984411492358,22,10454,317485,1492,Q5VV43,Dyslexia-associated protein KIAA0319,6,24544332,24646383
KIR2DL3,0.757670170056583,0.663952031518674,0.976495914178725,0.842291428609113,10454,313474,1501,KIR2DL3,0.343872898462211,0.595294229443974,0.706798416506291,0.144502147772923,0.269201033888073,0.481595747814585,45.1195677807646,19.89495896947541,22,10454,313474,1501,P43628,Killer cell immunoglobulin-like receptor 2DL3,19,55249980,55295776
KIR2DS4,0.124468865900598,0.327463139095028,0.903988792533154,0.686479901136449,10454,317541,1502,KIR2DS4,0.664336136260247,0.909067014385175,0.961067345883318,0.26038553393914,0.529967832133597,0.95507319096725,4545.18741405045,919.6561720826496,19,10454,317541,1502,P43632,Killer cell immunoglobulin-like receptor 2DS4,19,55344131,55360024
KIR3DL1,0.685576785138517,0.578950814341683,0.879765141205228,0.936269432061256,10454,313474,1503,KIR3DL1,0.880934591768942,0.756697888153312,0.464461201029948,0.476635130167483,0.750838145411837,0.79638496245679,776.562231140844,62.074107809069176,38,10454,313474,1503,P43629,Killer cell immunoglobulin-like receptor 3DL1,19,55235969,55378448
KIRREL2,0.727615436814156,0.854217946115475,0.971790159865715,0.945249868924733,10454,313518,1506,KIRREL2,0.366313294592084,0.663353681338747,0.944764960587035,0.107330985606282,0.273348227316822,0.975606893618112,53.8017228737528,6.112956432774981,11,10454,313518,1506,Q6UWL6,Kin of IRRE-like protein 2,19,36346763,36358011
KLB,0.679839470027425,0.581192706900938,0.0161347928337887,0.19810779479396,10454,313518,1509,KLB,0.135049680228077,0.285588915577518,0.601312401390523,0.841670341177694,0.273198798170215,0.109931618025305,737.981494062884,33.98308598300832,21,10454,313518,1509,Q86Z14,Beta-klotho,4,39408473,39453156
KLK1,0.637254811910949,0.652279726888891,0.841250156600306,0.895826263651968,10454,313011,1512,KLK1,0.974284044963214,0.126168882186724,0.0419051568418279,0.108007892073506,0.265047052743195,0.787631345839954,46.8273887577874,22.08124745813302,22,10454,313011,1512,P06870,Kallikrein-1,19,51322404,51327043
KLK10,0.259719690948726,0.456888834816933,0.165819463575254,0.203048311978324,10454,312650,1513,KLK10,0.323396125876176,0.59265099261667,0.789625921933011,0.725804961183825,0.395548348620676,0.188160330894423,173.629505065235,14.431960706154925,32,10454,312650,1513,O43240,Kallikrein-10,19,51515995,51523431
KLK11,0.939612332903605,0.971050528826814,0.632113960177457,0.916798409400575,10454,312887,1514,KLK11,0.600580137539455,0.50394260449822,0.295052085427548,0.477627597665447,0.693362499069171,0.632914023954461,67.5777280673678,13.579105918103693,25,10454,312887,1514,Q9UBX7,Kallikrein-11,19,51525472,51531295
KLK12,0.997861128536073,0.637249206010445,0.943479701916059,0.724610748210918,10454,313474,1515,KLK12,0.450625513135179,0.749031527904949,0.924851141065055,0.889200621781439,0.699702985676099,0.404540320958203,390.71317684224,53.37018913337151,34,10454,313474,1515,Q9UKR0,Kallikrein-12,19,51532348,51538486
KLK13,0.782081467036787,0.512415721384117,0.958809567997985,0.564353810822884,10454,313443,1516,KLK13,0.277177703368819,0.396725306815053,0.413690108789797,0.879521879784834,0.542274110229976,0.273123825236254,77.5744030490289,12.946612167724654,32,10454,313443,1516,Q9UKR3,Kallikrein-13,19,51559463,51568371
KLK14,0.656380743855096,0.706877689634256,0.989452417136255,0.732024174208861,10454,312360,1517,KLK14,0.186322883787279,0.251839609445316,0.314542583402559,0.186023253001464,0.101114727455326,0.0922789155430771,196.584686822573,13.6891742690832,24,10454,312360,1517,Q9P0G3,Kallikrein-14,19,51580752,51587502
KLK15,0.805976459661244,0.627132993073247,0.0543039963123748,0.0514735743767929,10454,317608,1518,KLK15,0.959781309396739,0.9942739704391,0.924663955441616,0.349651150876561,0.408711729359338,0.338852609587223,353.748493215148,106.75523407662136,35,10454,317608,1518,Q9H2R5,Kallikrein-15,19,51328545,51340469
KLK3,0.38171297436493,0.821467096290809,0.653643032310402,0.679626877231291,10454,317421,1519,KLK3,0.965268922506536,0.852507559811333,0.573273854503448,0.852465278685667,0.776266560065058,0.49209985036947,23.7108453444303,2.3262721427860087,17,10454,317421,1519,P07288,Prostate-specific antigen,19,51358171,51364020
KLK4,0.837748463047542,0.504651737480461,0.103411300268289,0.658635667093756,10454,312360,1520,KLK4,0.0399619539853129,0.0922834240613754,0.459768567113616,0.270557196444075,0.518961921254958,0.754326189791591,155.645475409689,30.5776884051057,34,10454,312360,1520,Q9Y5K2,Kallikrein-4,19,51409608,51413994
KLK6,0.237643519011951,0.396918396790175,0.264886262080302,0.551156465225566,10454,312615,1521,KLK6,0.293678680922312,0.221907896284788,0.167155883076572,0.62859973552667,0.852692970072741,0.770964201806785,35.5760945530305,2.692871116200496,15,10454,312615,1521,Q92876,Kallikrein-6,19,51461887,51472929
KLK7,0.351249757814177,0.364100440430486,0.807909055924018,0.980104857924821,10454,318850,1522,KLK7,0.424611544966999,0.719204850424047,0.882804761821162,0.126890531563566,0.294633579050313,0.735735940871533,244.930680404705,13.349551828499889,17,10454,318850,1522,P49862,Kallikrein-7,19,51479729,51487355
KLK8,0.980104555753111,0.783640480199513,0.817514037046277,0.827422902676168,10454,313822,1523,KLK8,0.999834995884437,0.999729223660262,0.981433797552747,0.0872948193446066,0.14186414292708,0.321654001550731,34.8437716943486,14.556664266553597,32,10454,313822,1523,O60259,Kallikrein-8,19,51499263,51505967
KLKB1,0.586904644369318,0.478851232637619,0.585851741503733,0.38129977677194,10454,317978,1524,KLKB1,0.671588440068119,0.569145250524392,0.330368516995418,0.192851237671186,0.267220112516979,0.331336829976048,79.3458507340654,7.62061394976019,32,10454,317978,1524,P03952,Plasma kallikrein,4,187130133,187179625
KLRB1,0.466196739614155,0.296428488818599,0.726145913753279,0.666886343893629,10454,312284,1525,KLRB1,0.846899061410546,0.498761896644177,0.244595484201419,0.108372699416537,0.174290022062552,0.338453817361718,97.8480293666293,23.76817838506911,8,10454,312284,1525,Q12918,Killer cell lectin-like receptor subfamily B member 1,12,9747147,9760482
KLRD1,0.932796690731568,0.611641020270926,0.310631646630179,0.174123603299826,10454,312284,1527,KLRD1,0.506807997091842,0.78630714740714,0.841123441277649,0.0549597864891951,0.145412641649,0.677406875919465,316.296812399625,6.493315001542561,14,10454,312284,1527,Q13241,Natural killer cells antigen CD94,12,10378657,10469850
KLRF1,0.931797866092969,0.989006196211746,0.550800601849301,0.458331777958034,10454,318326,1528,KLRF1,0.404518052844841,0.281527836856737,0.174934711439624,0.172401947683426,0.364766129174993,0.693738397019309,52.5708810789013,13.238420555581644,12,10454,318326,1528,Q9NZS2,Killer cell lectin-like receptor subfamily F member 1,12,9980077,9997606
KLRK1,0.917904927416415,0.967023929873232,0.690222734986147,0.915920074208526,10454,317485,1529,KLRK1,0.520200158917791,0.752224674560431,0.692907045670156,0.90246354498852,0.123410301005372,0.0411590038664355,405.726990203862,4.448954580559256,9,10454,317485,1529,P26718,NKG2-D type II integral membrane protein,12,10524952,10544473
KRT19,0.76813028593365,0.680262343249629,0.744521026270275,0.851851147447278,10454,312773,1533,KRT19,0.775484479821688,0.238811955718451,0.0952883230452808,0.785628552539521,0.87605748828684,0.662361588694776,60.702344955833,3.7222904226275917,7,10454,312773,1533,P08727,"Keratin, type I cytoskeletal 19",17,39679869,39684560
KRT5,0.0260201950153994,0.088028337623292,0.837360102339021,0.771221986160733,10454,313518,1534,KRT5,0.424393179347703,0.239541992082563,0.136245450937942,0.152788669022349,0.0305475136920167,0.0263523010076225,21.9117855775311,4.3173347904409365,12,10454,313518,1534,P13647,"Keratin, type II cytoskeletal 5",12,52908359,52914471
KYAT1,0.878965645395166,0.540023389134248,0.286116747773764,0.98776845346979,10454,312689,1537,KYAT1,0.179592279596985,100,,0.611161342801235,,,56.8561334111098,<rpy2.rinterface_lib.sexp.NULLType object at 0x7fef5f1936c0> [RTYPES.NILSXP],3,10454,312689,1537,Q16773,Kynurenine--oxoglutarate transaminase 1,9,131595221,131644773
KYNU,0.726432015668262,0.62866053240686,0.423254871532902,0.341564413823067,10454,312284,1538,KYNU,0.829026504834861,0.942605355525929,0.789050834305635,0.0759620876326714,0.118539929214164,0.290831373636382,143.643497624736,25.0270947111536,13,10454,312284,1538,Q16719,Kynureninase,2,143635067,143799890
LACRT,0.1057298772383,0.878308321199165,0.568570322753779,0.93917924649171,10454,317613,1541,LACRT,0.300713967168108,0.533544783374117,0.666737932579555,0.839281016750044,0.966754997626701,0.870716215902748,10.2314736163106,5.142717822410429,8,10454,317613,1541,Q9GZZ8,Extracellular glycoprotein lacritin,12,55024595,55028679
LACTB2,0.307722238394018,0.398287293303327,0.910650754289355,0.797126217449877,10454,312630,1542,LACTB2,0.422114799929244,100,,0.0210434485431649,,,84.8856928626727,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f511cecc780> [RTYPES.NILSXP],3,10454,312630,1542,Q53H82,Endoribonuclease LACTB2,8,71547553,71581409
LAG3,0.487957913604022,0.520403821747788,0.846783934283511,0.951258598781123,10454,312825,1543,LAG3,0.302522670994885,0.562420447894613,0.766713426434291,0.0573980943105119,0.0030469041072593,0.0047395358717809,48.8345879023573,3.5442161758004946,13,10454,312825,1543,P18627,Lymphocyte activation gene 3 protein,12,6881678,6887621
LAIR1,0.563040528388752,0.664238528253462,0.384912813059677,0.838654591647675,10454,312664,1544,LAIR1,0.056233661487758,0.120113489685062,0.441007376338788,0.848078366721076,0.603455258318333,0.323817321517602,462.293729493207,23.835817609670436,19,10454,312664,1544,Q6GTX8,Leukocyte-associated immunoglobulin-like receptor 1,19,54865362,54882165
LAIR2,0.6124400812686,0.551342683596227,0.241649943821076,0.232068199344919,10454,312918,1545,LAIR2,0.941312668517857,0.794246241356521,0.499837215763145,0.967171478806566,0.725038643411196,0.423216651847816,432.995279012834,269.1155602551486,22,10454,312918,1545,Q6ISS4,Leukocyte-associated immunoglobulin-like receptor 2,19,55009100,55021897
LAMA4,0.893653446606633,0.624311449937415,0.0794793312930439,0.693904771747613,10454,312493,1547,LAMA4,0.0490894923757158,0.142893291780596,0.889770756064382,0.406077606075601,0.440143148345167,0.329450911385319,68.8263711026706,20.103871859844197,10,10454,312493,1547,Q16363,Laminin subunit alpha-4,6,112429963,112576141
LAMB1,0.447988458648533,0.77137648999106,0.229610610283993,0.999999983905085,10454,318239,1548,LAMB1,0.32829999267321,0.0488004093077335,0.0241442050365599,0.190229301966398,0.41049740323603,0.798862316290682,409.310447274963,65.33629689365705,27,10454,318239,1548,P07942,Laminin subunit beta-1,7,107564244,107643700
LAMP3,0.431584394327496,0.937715701596319,0.144323826510828,0.169572256957741,10454,312340,1551,LAMP3,0.734623631846491,0.899391057352298,0.755256135193348,0.932721870308396,0.896005530263913,0.644822582460432,192.101499663935,12.569879114028248,8,10454,312340,1551,Q9UQV4,Lysosome-associated membrane glycoprotein 3,3,182840001,182881627
LAT2,0.932427237974783,0.617434761583639,0.255283747174196,0.999960057413755,10454,312825,1556,LAT2,0.246648197329332,0.430584613600575,0.558056153859829,0.0205122597315094,0.0251408031839842,0.157427124943705,11.8882142457704,6.380424438757039,2,10454,312825,1556,Q9GZY6,Linker for activation of T-cells family member 2,7,73613982,73644161
LATS1,0.0985514108412262,0.401451458310134,0.822143126875985,0.992794295242727,10454,318326,1557,LATS1,0.737611929909019,0.737611929903165,,0.501773860892094,0.524556781331752,,31.0925280024587,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f511cecc780> [RTYPES.NILSXP],2,10454,318326,1557,O95835,Serine/threonine-protein kinase LATS1,6,149979289,150039392
LAYN,0.0641292317483254,0.351734945155365,0.814135903848967,0.959885752370641,10454,312974,1558,LAYN,0.149984422034169,0.131502059906398,0.158858315610294,0.922446789513434,0.922861476152676,0.697510524525396,168.023216328442,8.494046001914251,5,10454,312974,1558,Q6UX15,Layilin,11,111411005,111432264
LBP,0.925007436973163,0.855376615114838,0.264485038578926,0.973279474242723,10454,312497,1559,LBP,0.340906123099801,0.0556707018395624,0.0273371277651845,0.959908340785745,0.1056195923077,0.0340281568813762,727.549808952399,389.90430889051015,18,10454,312497,1559,P18428,Lipopolysaccharide-binding protein,20,36974759,37005665
LCAT,0.842656977027139,0.999999750238134,0.914535496274184,0.893448757610576,10454,317378,1561,LCAT,0.762678588694594,0.864132487655023,0.654019419351294,0.023186424019353,0.0727059917903657,0.766494860866835,82.2559569017613,2.4746783989090178,3,10454,317378,1561,P04180,Phosphatidylcholine-sterol acyltransferase,16,67973653,67978034
LCN15,0.00389248340607806,0.529600091179149,0.00212525402438579,0.745723326473296,10454,317463,1562,LCN15,0.0001588512154261,0.0007985687480005,0.966307347110101,0.387626943305487,0.68772727952104,0.961304712341123,317.325825419017,23.593067827110037,11,10454,317463,1562,Q6UWW0,Lipocalin-15,9,139654086,139660707
LCP1,0.0562576831187077,0.336526696042968,0.291712987411769,0.944284308291717,10454,317421,1564,LCP1,0.181997337061132,0.106829428525736,0.100868232104613,0.882623905420988,0.91840404857396,0.700033700445307,966.352417111566,370.98338944254505,17,10454,317421,1564,P13796,Plastin-2,13,46700055,46786006
LDLRAP1,0.685976026953175,0.595142839548813,0.929077544941448,0.933576701580239,10454,317463,1566,LDLRAP1,0.967041907892748,0.978437020809877,0.837832333984278,0.903635144370413,0.0585955646516766,0.0173608184536577,13.9835000251982,4.309825348390238,3,10454,317463,1566,Q5SW96,Low density lipoprotein receptor adapter protein 1,1,25870071,25895377
LECT2,0.454434610455635,0.418781503554972,0.930466883338216,0.898595044261304,10454,317414,1567,LECT2,0.938134213656982,0.474323276253003,0.222894569916468,0.377141614094885,0.288001261210967,0.191039752193444,1147.16227320841,19.394297710570942,23,10454,317414,1567,O14960,Leukocyte cell-derived chemotaxin-2,5,135257968,135290723
LEFTY2,0.802619632121671,0.889830640503621,0.965764460650291,0.948966655328254,10454,312418,1568,LEFTY2,0.664518984929834,0.748814133148775,0.5320688772956,0.239227710380603,0.235226325545997,0.219249748177096,1327.7070646929,74.38631824345492,14,10454,312418,1568,O00292,Left-right determination factor 2,1,226124298,226129189
LEG1,0.830665865136613,0.742918464246011,0.88409327078072,0.916119743293236,10454,319121,1569,LEG1,0.960332699987384,0.834425799455838,0.548766181738752,0.870762666153433,0.324831557248034,0.136019210882829,152.013474743241,3.9732931014410378,10,10454,319121,1569,Q6P5S2,Protein LEG1 homolog,6,127840600,127912962
LEP,0.807519072349892,0.739957787322659,0.784657128942195,0.969205732322276,10454,312630,1572,LEP,0.9896781189633,0.954425088654756,0.760247033847593,0.767258979727543,0.950162679795675,0.903659456484789,10.8845734620168,4.376078056655524,5,10454,312630,1572,P41159,Leptin,7,127881337,127897681
LEPR,0.669483381491884,0.461267464953906,0.217903797668651,0.360827321259804,10454,312631,1573,LEPR,0.709848724913374,0.869855294945064,0.707855271948031,0.0479738625393138,0.0816489202466195,0.29431953353999,96.7781525533892,2.962917127948093,18,10454,312631,1573,P48357,Leptin receptor,1,65886248,66107242
LGALS1,0.802612169539671,0.557914516700153,0.95058731844747,0.578844015529086,10454,312630,1575,LGALS1,0.610167855771024,0.867918012257936,0.878429741071003,0.427505245136037,0.728768297996325,0.954829028543714,179.730402887632,20.212569159703637,9,10454,312630,1575,P09382,Galectin-1,22,38071615,38075813
LGALS3,0.0687696327565199,0.411979454021451,0.774742762210032,0.961392921551196,10454,312558,1576,LGALS3,0.6934212853347,0.345911732201041,0.16069751955001,0.117477582599759,0.223526664045677,0.460030486266417,1751.45670677665,156.33768509238504,6,10454,312558,1576,P17931,Galectin-3,14,55590828,55612126
LGALS3BP,0.0828192229128958,0.176596715045276,0.291569450296816,0.336394239669299,10454,317354,1577,LGALS3BP,0.212196996659395,0.27587547045225,0.312693752197845,0.0065768128002297,0.0246024397300938,0.874921950921199,21.7919150129396,3.01367783697512,7,10454,317354,1577,Q08380,Galectin-3-binding protein,17,76967320,76976191
LGALS4,0.00358283253850672,0.0110267535544429,0.31378775426568,0.908395092364701,10454,312664,1578,LGALS4,0.338521255910042,0.482322530358664,0.461489804173158,0.222393535028481,0.0218327369334839,0.0130684303597724,37.0349313915709,3.29782863368662,14,10454,312664,1578,P56470,Galectin-4,19,39292311,39304004
