gene_names,pg_adsp,pg_adsp.1,pg_adsp.2,pnl_adsp,pnl_adsp.1,pnl_adsp.2,pg_ukb,pg_ukb.1,pg_ukb.2,pnl_ukb,pnl_ukb.1,pnl_ukb.2,adsp_size,ukb_size,ukb_prot_sample_size,gene_ind,protein_name,gene_name,pg_adsp_combined,pnl_adsp_combined,pg_ukb_combined,pnl_ukb_combined
Q16363,0.272955064668217,0.1777495483151266,0.2968714516399812,0.8887087703969527,0.7836515607465157,0.3575489745578897,0.0591315876728646,0.7415581347921156,0.8887583494694534,0.4462625305388763,0.531319504495821,0.6306278843074025,10454.0,312493.0,42688.0,1547.0,Laminin subunit alpha-4,LAMA4,0.2393602045969967,0.7744403240559601,0.3416787835715469,0.5383658555323383
Q16378,0.1836564070602435,0.0309107298377477,0.2592463348657149,0.7994163599805524,0.7318805583808317,0.9123675210969404,0.949597687959862,0.8840503159031372,0.5330537410589538,0.843018925519931,0.30427738056387,0.8602062882373369,10454.0,318317.0,35672.0,2154.0,Proline-rich protein 4,PRR4,0.07358460397222993,0.8481313236815271,0.8974716742117143,0.7643303982758927
Q16549,0.4838042899095335,0.2977596258910868,0.4170966898857674,0.4743862131670242,0.5673369586302686,0.5638932870312457,0.4990649804300182,0.8746549884807182,0.2838539662572187,0.5031370222471385,0.8667041283760484,0.2833619087616114,10454.0,317550.0,36596.0,1992.0,Proprotein convertase subtilisin/kexin type 7,PCSK7,0.39238169791618605,0.5356686172900154,0.6556950221670321,0.6430504164008244
Q16595,0.6736352792623431,0.4557754713402346,0.1102758548679155,0.4948455909132603,0.7406385765302806,0.0618342023482305,0.8831587588207319,0.7081905127788288,0.0871779762509366,0.400308768216694,0.3622958040457469,0.206402227247197,10454.0,312360.0,42838.0,1098.0,"Frataxin, mitochondrial",FXN,0.2915993008965744,0.19901140255897287,0.47964815067608335,0.30521862665110294
Q16610,0.0303695655063588,0.8453059102117707,0.423899788308649,0.0098895381916343,0.8378474050759768,0.4764593697757366,0.1193872838125646,0.1269729388542991,0.3955354577127054,0.7873883302207854,0.2224857186760121,0.89433738534568,10454.0,318245.0,35798.0,881.0,Extracellular matrix protein 1,ECM1,0.1045810622802989,0.031249449395494844,0.1651711022607686,0.74887494452387
Q16620,0.9081780407315718,0.2653526107205531,0.2430069500522677,0.9058758156260596,0.2234794769071597,0.2488341190705791,0.4198289934758308,0.2898350672744137,0.6710385001295681,0.9992711624046636,0.94439529544128,0.9195551943834838,10454.0,312630.0,42515.0,1913.0,BDNF/NT-3 growth factors receptor,NTRK2,0.6404663653569858,0.6112197570794101,0.45384986035874053,0.9978602491267944
Q16621,0.7535431713716266,0.1842540991041062,0.1430861213207279,0.6575137369565494,0.8218796000434847,0.0655366245152872,0.1676771254353022,0.3973797387482045,0.4635413010545929,0.254332928836241,0.3005283164081622,0.8789898587170569,10454.0,318239.0,35805.0,1851.0,Transcription factor NF-E2 45 kDa subunit,NFE2,0.27389246597671535,0.26957290997365824,0.30077346543927935,0.5834801809200437
Q16625,0.8000035683156898,0.0161490974506559,0.5879052187816793,0.6993914181792538,0.6916226566319019,0.2650076192958414,0.1044740145263352,0.1050949324631079,0.1145039074974398,0.8366218745236873,0.738981409569921,0.8704807761688937,10454.0,317463.0,36701.0,1930.0,Occludin,OCLN,0.05247125097213107,0.5526527555087984,0.10784226727914359,0.828752907930334
Q16627,0.615149192685545,0.5222992962706772,0.1062330222012932,0.6732613571572015,0.9993418090551136,0.1540873801716272,0.3592294366894337,0.1774418288214722,0.8570261443592085,0.9573478417742468,0.7593181271653513,0.3287045539903085,10454.0,312730.0,42389.0,382.0,C-C motif chemokine 14,CCL14,0.28292823076835427,0.9980201419834951,0.499676532660283,0.8842310256057335
Q16653,0.3841835371541392,0.7761425131748652,0.6484174888213082,0.2143720490812805,0.6615500046100198,0.8066793120383235,0.6079512494632029,0.3134666528831585,0.2293969597066376,0.53731626552832,0.3571275589375756,0.3129767140705233,10454.0,312360.0,42838.0,1745.0,Myelin-oligodendrocyte glycoprotein,MOG,0.6303265624917687,0.5771580838764679,0.3567192575136177,0.3947392614673145
Q16663,0.8509561017563165,0.7579541583212177,0.0909675914055299,0.7610105008885074,0.7242242921913169,0.0731646189596422,0.5989671381083492,0.2050809588822772,0.1377737499159573,0.6488364320278017,0.2435884920300356,0.1531741934343877,10454.0,312214.0,42997.0,383.0,C-C motif chemokine 15,CCL15,0.4604339593900877,0.2883435282625637,0.24102634355661318,0.2819290989138964
Q16674,0.8333897482450876,0.6041444011814507,0.4388889821184021,0.8486222370592517,0.5673341559302424,0.7913711513396129,0.5511278671636025,0.4456848703018108,0.341326374694762,0.5545962224602274,0.4795504111300147,0.345493917925933,10454.0,312549.0,42625.0,1719.0,Melanoma-derived growth regulatory protein,MIA,0.6780178931315889,0.7725029793355058,0.44180859172484566,0.4558701466772566
Q16698,0.9102291592315432,0.5350071064170223,0.1326064653673645,0.6248912421981183,0.2982320566797779,0.1332391029147616,0.2889111869501084,0.3452608203024815,0.2669945962487886,0.9999992219688738,0.4325365216794048,0.9595013977322892,10454.0,312713.0,42415.0,794.0,"2,4-dienoyl-CoA reductase, mitochondrial",DECR1,0.6303208140570993,0.274581138580654,0.2980290642558161,0.9999976659499918
Q16719,0.4213250581546148,0.5234016779879385,0.7317236665175939,0.3481356648008602,0.506905955417184,0.7994183172793288,0.8348121822058353,0.6889908019954432,0.1647764979983894,0.7684730665713295,0.6534777423270233,0.1211356778018571,10454.0,312284.0,42934.0,1538.0,Kynureninase,KYNU,0.5742351067473883,0.5904204965323807,0.569912074994607,0.4118322200386836
Q16762,0.4428347356002979,0.8952675047207547,0.0602223872356733,0.5255736368162378,0.7313058512642907,0.5797635701262314,0.8930190653160487,0.8898305190285938,0.4725041289852706,0.3833240655425933,0.4134538335129778,0.9572517209609236,10454.0,313578.0,41423.0,2798.0,Thiosulfate sulfurtransferase,TST,0.2804226346428294,0.6234369095724648,0.8422342011395051,0.8666758022301478
Q16769,0.2109478446064478,0.2039926703241401,0.2277420604424398,0.0842207141134597,0.3075356074940213,0.1735225462630492,0.9117432830595804,0.0088158174815007,0.1328398491280905,0.9150462686326166,0.0093566911474316,0.1180417530333063,10454.0,312603.0,42545.0,2217.0,Glutaminyl-peptide cyclotransferase,QPCT,0.21384373268031598,0.14693220888354264,0.02734222458476715,0.02892414608497318
Q16772,0.6024525454791616,0.7798376499439073,0.8072796761378246,0.9044120951249124,0.8399859425315317,0.5873455148353831,0.032541793997136,0.1354533156431578,0.08171739381407,0.1485005989678349,0.4628495228030661,0.1533196793105908,10454.0,313474.0,41503.0,1228.0,Glutathione S-transferase A3,GSTA3,0.7492415709790528,0.8368067340390448,0.059863988430197024,0.2042252038776931
Q16773,0.802509224839422,0.0152558110975484,0.0540058390033923,0.957707948712056,0.5311232721381682,0.0615491163324688,0.6936215360860112,0.3210699275871279,0.2455464244506202,0.8173447062830489,0.7758919167301593,0.9978476744965428,10454.0,312689.0,42445.0,1537.0,Kynurenine--oxoglutarate transaminase 1,KYAT1,0.03758836757392309,0.7194561785850959,0.4012323663707721,0.9936605712898974
Q16775,0.0779630127553879,0.855977336315919,0.5137599446785768,0.066308953914864,0.9662582819231592,0.4283921068114823,0.7475266041973134,0.5318528178794348,0.4261097776610254,0.6380404127342618,0.8793067242858055,0.9314309980616884,10454.0,312471.0,42711.0,1244.0,"Hydroxyacylglutathione hydrolase, mitochondrial",HAGH,0.3202626029112118,0.8108145401241907,0.5877457337403331,0.8795065297002707
Q16790,0.0466991487140042,0.7668655241293815,0.2116158658287974,0.047366007246791,0.5679692374878339,0.2982682375302573,0.8004143582757054,0.8016831870062691,0.4163428215609088,0.7287120168788255,0.688072523945904,0.5538399185694913,10454.0,312360.0,42838.0,334.0,Carbonic anhydrase 9,CA9,0.13002720010384022,0.12584519242219272,0.721324585084252,0.665387305771789
Q16819,0.2890001684192164,0.4848741259627324,0.1187356069824209,0.3621938032355246,0.9713336741203376,0.2243877437965962,0.629559781096364,0.3131565140141522,0.2293105871133909,0.6417591514844492,0.6426746913654078,0.1227775749138401,10454.0,317541.0,36611.0,1703.0,Meprin A subunit alpha,MEP1A,0.23089532441694005,0.9020194389144096,0.36334767669681045,0.3520340802340867
Q16820,0.8266557126305701,0.1964504343029148,0.8099573363170511,0.4680554864369129,0.9761631756111172,0.9555910510217068,0.4656908912192561,0.5699577777082294,0.1727406626793267,0.4035540517660704,0.5358494910164595,0.6949378942610214,10454.0,312630.0,42515.0,1704.0,Meprin A subunit beta,MEP1B,0.6651413762792293,0.9534084066974787,0.3487896224067546,0.5528785029213307
Q16853,0.1025826273451765,0.3301111798332218,0.1755994793072051,0.1861859273429608,0.7728497122428213,0.1781560736176712,0.9444201967503698,0.6597098654733242,0.8878226580572235,0.8215753250378782,0.7876146335744219,0.892888521775151,10454.0,312497.0,42672.0,138.0,Membrane primary amine oxidase,AOC3,0.16628193862761548,0.316443427502356,0.8969047868660293,0.8462745704012934
Q17RW2,0.4600381961383423,0.6135926915343204,0.0949862351634774,0.4490007189705746,0.6204073367036251,0.3799576501838504,0.4555451129697857,0.5780948632588034,0.635696553357424,0.8293594348989116,0.9708425419674244,0.6528527358156561,10454.0,317541.0,36611.0,630.0,Collagen alpha-1(XXIV) chain,COL24A1,0.24976493955445112,0.4830102335728624,0.5591483758796102,0.9282895424762758
Q24JP5,0.6374566850242578,0.9155382740708918,0.852293781838452,0.6361512992348015,0.7178457107417544,0.9815055719648356,0.6155688824397967,0.3427235201135662,0.3739392713431489,0.6148220876005113,0.9292546959564127,0.9310415642224636,10454.0,318239.0,35805.0,2703.0,Transmembrane protein 132A,TMEM132A,0.8553069598002132,0.9487283886451325,0.4395297444621663,0.9011299477243349
Q29980_Q29983,0.2764646761180213,0.4225960751499257,0.0635164227977285,0.2901829429985407,0.6460108900192356,0.1146849966961781,0.5589786427347452,0.5446567979075552,0.8216053300986048,0.9770016317937932,0.9443123890215488,0.787970197630085,10454.0,312713.0,42415.0,1721.0,MHC class I polypeptide-related sequence A_MHC class I polypeptide-related sequence B,MICB_MICA,0.14676026885425691,0.25347054872212404,0.6813769704270586,0.9542880794458283
Q2M296,0.8823835963089828,0.5505894679771891,0.4214940424639045,0.8494074249709226,0.9260943016995508,0.5902225298137882,0.0392744604347227,0.3906828027225952,0.9211192958325976,0.2139106003643406,0.2029256553201075,0.6520439721449014,10454.0,317953.0,36113.0,1772.0,Methenyltetrahydrofolate synthase domain-containing protein,MTHFSD,0.7205500173356728,0.8618779563924477,0.18819063251540635,0.3063512542895146
Q2MKA7,0.9948233831046632,0.9303431652259466,0.7373362125793994,0.6621367897351258,0.7777964632434958,0.9633731357823172,0.6000251264874947,0.5758821118986226,0.8494338046847418,0.4577769304406655,0.4518314231786522,0.7329429756801673,10454.0,312918.0,42169.0,2319.0,R-spondin-1,RSPO1,0.9857365217677254,0.9106281513315106,0.7225165049140526,0.5640830587795203
Q2TAL6,0.2209835649695811,0.740611218168966,0.4192771871251934,0.2801204400465792,0.3216099922335751,0.6861513234648307,0.8349449430795697,0.5427034081927535,0.2778846945100671,0.7847241449284669,0.7174620779362223,0.8507517446360999,10454.0,313031.0,42036.0,2879.0,Brorin,VWC2,0.44560486466577,0.4178293202948317,0.6070650370847385,0.796460487729842
Q2UY09,0.5346488922080243,0.0644564308034155,0.02625432140192,0.8309265131119624,0.4448781128078748,0.1055061082923973,0.6840811753116822,0.5806606584074954,0.8121957177352684,0.657335828565687,0.5435355847791823,0.7244202382434826,10454.0,318237.0,35776.0,631.0,Collagen alpha-1(XXVIII) chain,COL28A1,0.05605865899502893,0.3629041209149062,0.7151151758362365,0.6499068701878173
Q2VWP7,0.8973303395840169,0.7761786506792376,0.7284170050513983,0.6760711148339893,0.7626830024750116,0.750980087324018,0.856190060823822,0.7090948564159192,0.8878608483277521,0.855349059329081,0.6978150657316458,0.863295272477722,10454.0,312360.0,42838.0,2163.0,Protogenin,PRTG,0.8292221478902164,0.7336521891327006,0.842308136961923,0.8264657290582175
Q2WEN9,0.7734154551168012,0.9230575540986368,0.0978871141377114,0.942985436891118,0.9212665990759308,0.0970328064023341,0.4464611214796382,0.6009360953881902,0.6524683283750378,0.4039745845654436,0.5058408705247843,0.5008869962384808,10454.0,317541.0,36611.0,506.0,Carcinoembryonic antigen-related cell adhesion molecule 16,CEACAM16,0.6920068079522608,0.8586355706925308,0.5707196571451638,0.4693220189514026
Q32MZ4,0.9876812719064996,0.8777439105618059,0.5633155336296751,0.9893456066474936,0.9610335178103144,0.4983775904352813,0.7306246701952053,0.610238343214236,0.6148288583970063,0.9644035203920112,0.7957852905323173,0.8427477054406985,10454.0,317550.0,36596.0,1621.0,Leucine-rich repeat flightless-interacting protein 1,LRRFIP1,0.9666195561486767,0.9749141597418818,0.657871431523388,0.9226425310355495
Q3KPI0,0.0621259286942841,0.9987861850466244,0.5475731956506065,0.0766635465285752,0.9208760934597298,0.4727331581664946,0.9901358099436938,0.6032764129661013,0.3952413240183354,0.938254846318986,0.3766640254879004,0.5767104350790648,10454.0,312713.0,42415.0,510.0,Carcinoembryonic antigen-related cell adhesion molecule 21,CEACAM21,0.9962892553225882,0.4769536789037914,0.9704781274647096,0.8259371973055976
Q496F6,0.7993494702298443,0.015780603264642,0.549811001946797,0.9298134246167342,0.5305612975416116,0.5226979778278094,0.7617927669115577,0.8697073524824437,0.0354777166637082,0.258433640032732,0.4245434383947077,0.8214580191472877,10454.0,312476.0,42700.0,437.0,CMRF35-like molecule 2,CD300E,0.05083161829295468,0.8169683366016631,0.1576695938145512,0.5423858973321992
Q49AH0,0.4719941830085615,0.2005077411044014,0.631090073136561,0.4491489271227579,0.4470740121761953,0.571245672890631,0.8706514811205281,0.6584620142984273,0.8355891318545261,0.9516961719486864,0.8728393274600723,0.6464079456315853,10454.0,312825.0,42280.0,502.0,Cerebral dopamine neurotrophic factor,CDNF,0.3953757079635408,0.4892548986992192,0.8169349972793323,0.9016945281088458
Q4KMG0,0.8718893395146932,0.7547465989669645,0.6248780796979236,0.5231605569030755,0.7484581358159851,0.5330143713913602,0.7283839870415556,0.6364109581161137,0.2056346419908276,0.9238412624682568,0.7434126457416187,0.2375177489279353,10454.0,312609.0,42549.0,503.0,Cell adhesion molecule-related/down-regulated by oncogenes,CDON,0.7869938903788012,0.6181203930602253,0.500333292686976,0.7942958501746509
Q4ZHG4,0.3715498675754964,0.0753158809394638,0.8397254306494294,0.3366428005414529,0.0650934938041566,0.7308750541774045,0.952007428914516,0.376767342362541,0.8425865559894468,0.7469892090230285,0.3857906913731824,0.6836936295691984,10454.0,317485.0,36674.0,1072.0,Fibronectin type III domain-containing protein 1,FNDC1,0.2633211973985227,0.18720823326751213,0.8861773383437472,0.6263203505398574
Q53EL9,0.782455576816373,0.8600368492699697,0.0434632653244771,0.7827607451450873,0.438231218703716,0.0516174160950441,0.522430678777681,0.6933011428161193,0.7461715164785612,0.8869390774121229,0.955537238746867,0.7591230753475147,10454.0,318237.0,35776.0,2422.0,Seizure protein 6 homolog,SEZ6,0.20775664474604627,0.16983508770246825,0.6674320864237073,0.9142643285561594
Q53FA7,0.698889414171285,0.4577131068286654,0.1013800495679741,0.629099677870018,0.4608757159072595,0.1145387936947746,0.5780160111987295,0.1649509993606764,0.4515096129595372,0.8846436292333577,0.4061443192638539,0.921279996545364,10454.0,318737.0,35162.0,2754.0,Quinone oxidoreductase PIG3,TP53I3,0.2823147432598244,0.2883389463102579,0.3393527029084814,0.8584305368390436
Q53H47,0.3001030937717664,0.0141774184095608,0.7920293713511674,0.2863099759097597,0.0965817610688934,0.984037080073252,0.9621369424210696,0.0969650532745264,0.6455986592413072,0.6323222524771626,0.0682182034961283,0.234771154950748,10454.0,313027.0,42043.0,2421.0,Histone-lysine N-methyltransferase SETMAR,SETMAR,0.04341899379732106,0.9407684187091355,0.8452979428485934,0.165156840063456
Q53H82,0.4739691960488303,0.2847748754374435,0.0351088456521703,0.5833061555434262,0.4057958726543017,0.0618651907606231,0.599995033720367,0.1784262728134461,0.97998693844819,0.2458303939461168,0.5398885724685033,0.489707069847715,10454.0,312630.0,42515.0,1542.0,Endoribonuclease LACTB2,LACTB2,0.09353432611706192,0.16878188686701134,0.9355602005411966,0.40403152754640365
Q58EX2,0.4392103945194597,0.7471734039535083,0.068750593024396,0.902318550868586,0.8464318510793947,0.1260166738477824,0.7580354245214826,0.4760501158306618,0.2516211541876051,0.6355752082993018,0.3069299071181328,0.4164126826651262,10454.0,318083.0,35941.0,2378.0,Protein sidekick-2,SDK2,0.21400731099435555,0.7316448456384295,0.49857379872793556,0.44651294833765615
Q5F1R6,0.3135304432201564,0.7254570449149356,0.5660670528932481,0.1933713597219139,0.517053660230574,0.600515855563845,0.3011357020475268,0.7584059710336024,0.2767623350509098,0.9803653186890372,0.5794422129539822,0.8646782602687287,10454.0,317485.0,36674.0,832.0,DnaJ homolog subfamily C member 21,DNAJC21,0.5425728392434026,0.39206756616877203,0.44625601239162815,0.9492449051560894
Q5FWE3,0.0341047396417368,0.6360176552078616,0.9931260276247912,0.0671588270487816,0.5769642358945628,0.9603690016562568,0.0012838534603718,0.0396504334025956,0.6552877677245048,0.0011509739047238,0.155180506834555,0.971495039786248,10454.0,318239.0,35805.0,2156.0,Proline-rich transmembrane protein 3,PRRT3,0.974560382582411,0.7774499392969572,0.0037389673718358774,0.0035722858270478275
Q5GAN6,0.3728591646023573,0.5367461609943707,0.8445401165542968,0.2151358072865827,0.5311106321506718,0.8269365229227855,0.6103321177184935,0.6864934745242948,0.3566840470152106,0.6108791929559769,0.7364345122851463,0.8840578212728571,10454.0,318239.0,35805.0,2292.0,Inactive ribonuclease-like protein 10,RNASE10,0.6539635300661983,0.5531150348499465,0.5568392009168049,0.7914536938041996
